symbol,price,date
BTCUSDT,29222.150,2023-04-30 13:45:30
BTCUSDT,29219.470,2023-04-30 13:45:35
BTCUSDT,29219.460,2023-04-30 13:45:39
BTCUSDT,29219.460,2023-04-30 13:45:44
BTCUSDT,29228.290,2023-04-30 13:45:48
BTCUSDT,29228.280,2023-04-30 13:45:53
BTCUSDT,29228.290,2023-04-30 13:45:57
BTCUSDT,29228.290,2023-04-30 13:46:02
BTCUSDT,29228.280,2023-04-30 13:46:06
BTCUSDT,29228.280,2023-04-30 13:46:11
BTCUSDT,29228.280,2023-04-30 13:46:15
BTCUSDT,29225.660,2023-04-30 13:46:20
BTCUSDT,29225.660,2023-04-30 13:46:24
BTCUSDT,29221.870,2023-04-30 13:46:29
BTCUSDT,29219.350,2023-04-30 13:46:33
BTCUSDT,29214.330,2023-04-30 13:46:38
BTCUSDT,29221.920,2023-04-30 13:46:42
BTCUSDT,29215.510,2023-04-30 13:46:47
BTCUSDT,29223.370,2023-04-30 13:46:51
BTCUSDT,29231.670,2023-04-30 13:46:56
BTCUSDT,29231.660,2023-04-30 13:47:00
BTCUSDT,29231.670,2023-04-30 13:47:05
BTCUSDT,29230.210,2023-04-30 13:47:10
BTCUSDT,29230.200,2023-04-30 13:47:14
BTCUSDT,29230.210,2023-04-30 13:47:19
BTCUSDT,29230.210,2023-04-30 13:47:24
BTCUSDT,29230.200,2023-04-30 13:47:28
BTCUSDT,29230.440,2023-04-30 13:47:33
BTCUSDT,29230.490,2023-04-30 13:47:37
BTCUSDT,29230.490,2023-04-30 13:47:42
BTCUSDT,29230.520,2023-04-30 13:47:47
BTCUSDT,29230.520,2023-04-30 13:47:52
BTCUSDT,29230.530,2023-04-30 13:47:56
BTCUSDT,29230.530,2023-04-30 13:48:01
BTCUSDT,29226.130,2023-04-30 13:48:06
BTCUSDT,29224.820,2023-04-30 13:48:10
BTCUSDT,29223.450,2023-04-30 13:48:15
BTCUSDT,29214.260,2023-04-30 13:48:19
BTCUSDT,29210.250,2023-04-30 13:48:24
BTCUSDT,29204.380,2023-04-30 13:48:29
BTCUSDT,29189.170,2023-04-30 13:48:33
BTCUSDT,29198.150,2023-04-30 13:48:38
BTCUSDT,29197.280,2023-04-30 13:48:43
BTCUSDT,29196.540,2023-04-30 13:48:47
BTCUSDT,29194.150,2023-04-30 13:48:52
BTCUSDT,29193.300,2023-04-30 13:48:56
BTCUSDT,29192.280,2023-04-30 13:49:01
BTCUSDT,29187.980,2023-04-30 13:49:06
BTCUSDT,29187.970,2023-04-30 13:49:10
BTCUSDT,29198.460,2023-04-30 13:49:15
BTCUSDT,29199.990,2023-04-30 13:49:19
BTCUSDT,29200.000,2023-04-30 13:49:24
BTCUSDT,29200.000,2023-04-30 13:49:28
BTCUSDT,29205.470,2023-04-30 13:49:33
BTCUSDT,29205.460,2023-04-30 13:49:38
BTCUSDT,29205.460,2023-04-30 13:49:43
BTCUSDT,29205.470,2023-04-30 13:49:48
BTCUSDT,29205.460,2023-04-30 13:49:52
BTCUSDT,29205.460,2023-04-30 13:49:57
BTCUSDT,29207.290,2023-04-30 13:50:01
BTCUSDT,29207.280,2023-04-30 13:50:06
BTCUSDT,29202.300,2023-04-30 13:50:11
BTCUSDT,29199.850,2023-04-30 13:50:15
BTCUSDT,29199.410,2023-04-30 13:50:20
BTCUSDT,29199.400,2023-04-30 13:50:24
BTCUSDT,29199.400,2023-04-30 13:50:31
BTCUSDT,29186.900,2023-04-30 13:50:53
BTCUSDT,29186.910,2023-04-30 13:50:58
BTCUSDT,29191.170,2023-04-30 13:51:02
BTCUSDT,29192.120,2023-04-30 13:51:07
BTCUSDT,29194.610,2023-04-30 13:51:12
BTCUSDT,29196.950,2023-04-30 13:51:17
BTCUSDT,29202.100,2023-04-30 13:51:22
BTCUSDT,29205.960,2023-04-30 13:51:28
BTCUSDT,29203.110,2023-04-30 13:51:33
BTCUSDT,29202.960,2023-04-30 13:51:38
BTCUSDT,29202.960,2023-04-30 13:51:42
BTCUSDT,29203.190,2023-04-30 13:51:47
BTCUSDT,29204.980,2023-04-30 13:51:53
BTCUSDT,29204.980,2023-04-30 13:51:58
BTCUSDT,29204.980,2023-04-30 13:52:02
BTCUSDT,29204.970,2023-04-30 13:52:07
BTCUSDT,29204.970,2023-04-30 13:52:11
BTCUSDT,29204.970,2023-04-30 13:52:16
BTCUSDT,29204.970,2023-04-30 13:52:21
BTCUSDT,29204.980,2023-04-30 13:52:25
BTCUSDT,29207.040,2023-04-30 13:52:30
BTCUSDT,29214.420,2023-04-30 13:52:35
BTCUSDT,29216.320,2023-04-30 13:52:40
BTCUSDT,29217.710,2023-04-30 13:52:45
BTCUSDT,29217.700,2023-04-30 13:52:49
BTCUSDT,29217.710,2023-04-30 13:52:55
BTCUSDT,29217.700,2023-04-30 13:52:59
BTCUSDT,29217.710,2023-04-30 13:53:04
BTCUSDT,29217.700,2023-04-30 13:53:08
BTCUSDT,29217.710,2023-04-30 13:53:13
BTCUSDT,29220.610,2023-04-30 13:53:17
BTCUSDT,29220.780,2023-04-30 13:53:22
BTCUSDT,29221.000,2023-04-30 13:53:27
BTCUSDT,29221.000,2023-04-30 13:53:32
BTCUSDT,29221.010,2023-04-30 13:53:37
BTCUSDT,29224.110,2023-04-30 13:53:42
BTCUSDT,29224.220,2023-04-30 13:53:47
BTCUSDT,29225.080,2023-04-30 13:53:52
BTCUSDT,29225.080,2023-04-30 13:53:58
BTCUSDT,29225.090,2023-04-30 13:54:02
BTCUSDT,29225.080,2023-04-30 13:54:07
BTCUSDT,29223.540,2023-04-30 13:54:12
BTCUSDT,29223.550,2023-04-30 13:54:16
BTCUSDT,29220.650,2023-04-30 13:54:21
BTCUSDT,29217.940,2023-04-30 13:54:25
BTCUSDT,29217.710,2023-04-30 13:54:30
BTCUSDT,29217.290,2023-04-30 13:54:34
BTCUSDT,29216.800,2023-04-30 13:54:39
BTCUSDT,29216.750,2023-04-30 13:54:44
BTCUSDT,29215.490,2023-04-30 13:54:54
BTCUSDT,29215.490,2023-04-30 13:54:59
BTCUSDT,29215.480,2023-04-30 13:55:03
BTCUSDT,29215.490,2023-04-30 13:55:08
BTCUSDT,29215.480,2023-04-30 13:55:13
BTCUSDT,29215.480,2023-04-30 13:55:19
BTCUSDT,29215.480,2023-04-30 13:55:23
BTCUSDT,29215.490,2023-04-30 13:55:28
BTCUSDT,29217.640,2023-04-30 13:55:33
BTCUSDT,29218.960,2023-04-30 13:55:37
BTCUSDT,29225.070,2023-04-30 13:55:42
BTCUSDT,29226.030,2023-04-30 13:55:47
BTCUSDT,29226.020,2023-04-30 13:55:51
BTCUSDT,29226.020,2023-04-30 13:55:56
BTCUSDT,29226.030,2023-04-30 13:56:00
BTCUSDT,29226.020,2023-04-30 13:56:05
BTCUSDT,29226.030,2023-04-30 13:56:10
BTCUSDT,29226.020,2023-04-30 13:56:14
BTCUSDT,29226.030,2023-04-30 13:56:19
BTCUSDT,29226.020,2023-04-30 13:56:24
BTCUSDT,29225.280,2023-04-30 13:56:29
BTCUSDT,29223.170,2023-04-30 13:56:34
BTCUSDT,29222.560,2023-04-30 13:56:39
BTCUSDT,29222.560,2023-04-30 13:56:44
BTCUSDT,29222.550,2023-04-30 13:56:49
BTCUSDT,29222.550,2023-04-30 13:56:53
BTCUSDT,29222.550,2023-04-30 13:56:58
BTCUSDT,29222.550,2023-04-30 13:57:04
BTCUSDT,29222.550,2023-04-30 13:57:09
BTCUSDT,29222.560,2023-04-30 13:57:15
BTCUSDT,29222.560,2023-04-30 13:57:19
BTCUSDT,29222.010,2023-04-30 13:57:25
BTCUSDT,29219.330,2023-04-30 13:57:29
BTCUSDT,29218.460,2023-04-30 13:57:34
BTCUSDT,29217.650,2023-04-30 13:57:39
BTCUSDT,29217.650,2023-04-30 13:57:43
BTCUSDT,29217.650,2023-04-30 13:57:49
BTCUSDT,29217.640,2023-04-30 13:57:53
BTCUSDT,29217.640,2023-04-30 13:57:58
BTCUSDT,29217.650,2023-04-30 13:58:03
BTCUSDT,29217.640,2023-04-30 13:58:08
BTCUSDT,29217.650,2023-04-30 13:58:12
BTCUSDT,29217.650,2023-04-30 13:58:17
BTCUSDT,29221.800,2023-04-30 13:58:22
BTCUSDT,29221.920,2023-04-30 13:58:26
BTCUSDT,29221.930,2023-04-30 13:58:31
BTCUSDT,29221.930,2023-04-30 13:58:36
BTCUSDT,29221.920,2023-04-30 13:58:41
BTCUSDT,29221.930,2023-04-30 13:58:45
BTCUSDT,29221.930,2023-04-30 13:58:50
BTCUSDT,29221.920,2023-04-30 13:58:55
BTCUSDT,29221.920,2023-04-30 13:58:59
BTCUSDT,29221.930,2023-04-30 13:59:04
BTCUSDT,29221.920,2023-04-30 13:59:09
BTCUSDT,29221.930,2023-04-30 13:59:13
BTCUSDT,29221.930,2023-04-30 13:59:18
BTCUSDT,29221.920,2023-04-30 13:59:23
BTCUSDT,29221.930,2023-04-30 13:59:28
BTCUSDT,29221.930,2023-04-30 13:59:33
BTCUSDT,29221.930,2023-04-30 13:59:38
BTCUSDT,29221.920,2023-04-30 13:59:43
BTCUSDT,29221.920,2023-04-30 13:59:48
BTCUSDT,29221.920,2023-04-30 13:59:53
BTCUSDT,29221.920,2023-04-30 13:59:58
BTCUSDT,29221.920,2023-04-30 14:00:02
BTCUSDT,29225.280,2023-04-30 14:00:09
BTCUSDT,29225.280,2023-04-30 14:00:16
BTCUSDT,29225.280,2023-04-30 14:00:21
BTCUSDT,29229.400,2023-04-30 14:00:28
BTCUSDT,29229.450,2023-04-30 14:00:35
BTCUSDT,29230.500,2023-04-30 14:00:39
BTCUSDT,29230.510,2023-04-30 14:00:44
BTCUSDT,29230.520,2023-04-30 14:00:49
BTCUSDT,29230.520,2023-04-30 14:00:55
BTCUSDT,29230.860,2023-04-30 14:01:00
BTCUSDT,29230.910,2023-04-30 14:01:05
BTCUSDT,29230.990,2023-04-30 14:01:12
BTCUSDT,29231.950,2023-04-30 14:01:19
BTCUSDT,29231.950,2023-04-30 14:01:23
BTCUSDT,29229.780,2023-04-30 14:01:29
BTCUSDT,29229.460,2023-04-30 14:01:34
BTCUSDT,29229.450,2023-04-30 14:01:39
BTCUSDT,29229.460,2023-04-30 14:01:44
BTCUSDT,29229.440,2023-04-30 14:01:48
BTCUSDT,29229.450,2023-04-30 14:01:53
BTCUSDT,29229.440,2023-04-30 14:01:58
BTCUSDT,29229.430,2023-04-30 14:02:02
BTCUSDT,29229.440,2023-04-30 14:02:07
BTCUSDT,29227.130,2023-04-30 14:02:12
BTCUSDT,29227.130,2023-04-30 14:02:16
BTCUSDT,29227.120,2023-04-30 14:02:21
BTCUSDT,29227.130,2023-04-30 14:02:26
BTCUSDT,29227.130,2023-04-30 14:02:30
BTCUSDT,29227.120,2023-04-30 14:02:35
BTCUSDT,29227.130,2023-04-30 14:02:40
BTCUSDT,29227.130,2023-04-30 14:02:44
BTCUSDT,29227.120,2023-04-30 14:02:49
BTCUSDT,29227.120,2023-04-30 14:02:53
BTCUSDT,29227.120,2023-04-30 14:02:58
BTCUSDT,29227.120,2023-04-30 14:03:03
BTCUSDT,29227.130,2023-04-30 14:03:07
BTCUSDT,29227.120,2023-04-30 14:03:12
BTCUSDT,29227.130,2023-04-30 14:03:17
BTCUSDT,29227.130,2023-04-30 14:03:21
BTCUSDT,29227.130,2023-04-30 14:03:27
BTCUSDT,29227.120,2023-04-30 14:03:31
BTCUSDT,29227.120,2023-04-30 14:03:36
BTCUSDT,29227.130,2023-04-30 14:03:41
BTCUSDT,29227.120,2023-04-30 14:03:45
BTCUSDT,29225.630,2023-04-30 14:03:50
BTCUSDT,29224.820,2023-04-30 14:03:55
BTCUSDT,29224.810,2023-04-30 14:03:59
BTCUSDT,29224.810,2023-04-30 14:04:04
BTCUSDT,29224.810,2023-04-30 14:04:09
BTCUSDT,29224.860,2023-04-30 14:04:13
BTCUSDT,29227.530,2023-04-30 14:04:18
BTCUSDT,29227.520,2023-04-30 14:04:23
BTCUSDT,29227.520,2023-04-30 14:04:28
BTCUSDT,29227.520,2023-04-30 14:04:32
BTCUSDT,29227.530,2023-04-30 14:04:37
BTCUSDT,29227.520,2023-04-30 14:04:42
BTCUSDT,29227.520,2023-04-30 14:04:46
BTCUSDT,29227.520,2023-04-30 14:04:51
BTCUSDT,29227.520,2023-04-30 14:04:55
BTCUSDT,29227.520,2023-04-30 14:05:00
BTCUSDT,29227.520,2023-04-30 14:05:05
BTCUSDT,29227.520,2023-04-30 14:05:09
BTCUSDT,29227.240,2023-04-30 14:05:14
BTCUSDT,29227.130,2023-04-30 14:05:18
BTCUSDT,29227.130,2023-04-30 14:05:23
BTCUSDT,29227.130,2023-04-30 14:05:28
BTCUSDT,29227.140,2023-04-30 14:05:34
BTCUSDT,29226.480,2023-04-30 14:05:38
BTCUSDT,29226.460,2023-04-30 14:05:43
BTCUSDT,29225.660,2023-04-30 14:05:48
BTCUSDT,29225.300,2023-04-30 14:05:52
BTCUSDT,29225.300,2023-04-30 14:05:57
BTCUSDT,29225.300,2023-04-30 14:06:01
BTCUSDT,29225.290,2023-04-30 14:06:06
BTCUSDT,29225.300,2023-04-30 14:06:11
BTCUSDT,29225.290,2023-04-30 14:06:16
BTCUSDT,29225.290,2023-04-30 14:06:21
BTCUSDT,29225.290,2023-04-30 14:06:25
BTCUSDT,29225.300,2023-04-30 14:06:30
BTCUSDT,29225.290,2023-04-30 14:06:34
BTCUSDT,29225.290,2023-04-30 14:06:39
BTCUSDT,29227.040,2023-04-30 14:06:44
BTCUSDT,29227.110,2023-04-30 14:06:49
BTCUSDT,29227.110,2023-04-30 14:06:53
BTCUSDT,29227.120,2023-04-30 14:06:58
BTCUSDT,29227.120,2023-04-30 14:07:03
BTCUSDT,29227.120,2023-04-30 14:07:08
BTCUSDT,29227.120,2023-04-30 14:07:13
BTCUSDT,29227.120,2023-04-30 14:07:17
BTCUSDT,29227.120,2023-04-30 14:07:22
BTCUSDT,29227.120,2023-04-30 14:07:26
BTCUSDT,29227.120,2023-04-30 14:07:31
BTCUSDT,29227.120,2023-04-30 14:07:36
BTCUSDT,29227.110,2023-04-30 14:07:40
BTCUSDT,29227.120,2023-04-30 14:07:45
BTCUSDT,29231.580,2023-04-30 14:07:49
BTCUSDT,29231.580,2023-04-30 14:07:54
BTCUSDT,29231.570,2023-04-30 14:07:59
BTCUSDT,29231.570,2023-04-30 14:08:04
BTCUSDT,29231.570,2023-04-30 14:08:08
BTCUSDT,29227.710,2023-04-30 14:08:13
BTCUSDT,29226.950,2023-04-30 14:08:18
BTCUSDT,29225.790,2023-04-30 14:08:23
BTCUSDT,29225.790,2023-04-30 14:08:28
BTCUSDT,29225.780,2023-04-30 14:08:33
BTCUSDT,29225.790,2023-04-30 14:08:37
BTCUSDT,29225.780,2023-04-30 14:08:42
BTCUSDT,29225.780,2023-04-30 14:08:47
BTCUSDT,29225.780,2023-04-30 14:08:51
BTCUSDT,29225.780,2023-04-30 14:08:56
BTCUSDT,29224.580,2023-04-30 14:09:01
BTCUSDT,29223.140,2023-04-30 14:09:05
BTCUSDT,29223.140,2023-04-30 14:09:10
BTCUSDT,29223.140,2023-04-30 14:09:15
BTCUSDT,29223.140,2023-04-30 14:09:20
BTCUSDT,29223.150,2023-04-30 14:09:24
BTCUSDT,29223.150,2023-04-30 14:09:29
BTCUSDT,29223.150,2023-04-30 14:09:33
BTCUSDT,29223.150,2023-04-30 14:09:38
BTCUSDT,29223.150,2023-04-30 14:09:42
BTCUSDT,29223.150,2023-04-30 14:09:47
BTCUSDT,29223.150,2023-04-30 14:09:51
BTCUSDT,29223.150,2023-04-30 14:09:56
BTCUSDT,29223.150,2023-04-30 14:10:00
BTCUSDT,29223.140,2023-04-30 14:10:05
BTCUSDT,29223.150,2023-04-30 14:10:10
BTCUSDT,29223.140,2023-04-30 14:10:15
BTCUSDT,29223.140,2023-04-30 14:10:19
BTCUSDT,29223.140,2023-04-30 14:10:24
BTCUSDT,29223.140,2023-04-30 14:10:28
BTCUSDT,29223.140,2023-04-30 14:10:33
BTCUSDT,29223.140,2023-04-30 14:10:39
BTCUSDT,29223.150,2023-04-30 14:10:43
BTCUSDT,29223.140,2023-04-30 14:10:48
BTCUSDT,29223.150,2023-04-30 14:10:53
BTCUSDT,29223.140,2023-04-30 14:10:57
BTCUSDT,29223.150,2023-04-30 14:11:02
BTCUSDT,29223.140,2023-04-30 14:11:06
BTCUSDT,29223.140,2023-04-30 14:11:11
BTCUSDT,29223.140,2023-04-30 14:11:16
BTCUSDT,29223.140,2023-04-30 14:11:21
BTCUSDT,29223.150,2023-04-30 14:11:25
BTCUSDT,29223.140,2023-04-30 14:11:30
BTCUSDT,29223.140,2023-04-30 14:11:35
BTCUSDT,29223.150,2023-04-30 14:11:40
BTCUSDT,29223.140,2023-04-30 14:11:44
BTCUSDT,29223.140,2023-04-30 14:11:49
BTCUSDT,29223.140,2023-04-30 14:11:53
BTCUSDT,29223.150,2023-04-30 14:11:58
BTCUSDT,29223.150,2023-04-30 14:12:03
BTCUSDT,29223.150,2023-04-30 14:12:07
BTCUSDT,29223.150,2023-04-30 14:12:12
BTCUSDT,29223.150,2023-04-30 14:12:16
BTCUSDT,29223.140,2023-04-30 14:12:21
BTCUSDT,29223.150,2023-04-30 14:12:26
BTCUSDT,29223.140,2023-04-30 14:12:30
BTCUSDT,29223.140,2023-04-30 14:12:35
BTCUSDT,29223.150,2023-04-30 14:12:40
BTCUSDT,29223.140,2023-04-30 14:12:44
BTCUSDT,29223.140,2023-04-30 14:12:49
BTCUSDT,29223.140,2023-04-30 14:12:54
BTCUSDT,29223.140,2023-04-30 14:12:58
BTCUSDT,29223.150,2023-04-30 14:13:03
BTCUSDT,29223.140,2023-04-30 14:13:08
BTCUSDT,29223.140,2023-04-30 14:13:12
BTCUSDT,29220.150,2023-04-30 14:13:17
BTCUSDT,29220.150,2023-04-30 14:13:22
BTCUSDT,29220.140,2023-04-30 14:13:27
BTCUSDT,29220.150,2023-04-30 14:13:31
BTCUSDT,29220.140,2023-04-30 14:13:36
BTCUSDT,29220.140,2023-04-30 14:13:41
BTCUSDT,29220.150,2023-04-30 14:13:45
BTCUSDT,29220.150,2023-04-30 14:13:50
BTCUSDT,29220.140,2023-04-30 14:13:54
BTCUSDT,29220.150,2023-04-30 14:13:59
BTCUSDT,29220.140,2023-04-30 14:14:04
BTCUSDT,29220.150,2023-04-30 14:14:08
BTCUSDT,29220.140,2023-04-30 14:14:13
BTCUSDT,29220.150,2023-04-30 14:14:18
BTCUSDT,29220.140,2023-04-30 14:14:22
BTCUSDT,29220.140,2023-04-30 14:14:27
BTCUSDT,29220.140,2023-04-30 14:14:31
BTCUSDT,29223.880,2023-04-30 14:14:36
BTCUSDT,29223.870,2023-04-30 14:14:41
BTCUSDT,29223.880,2023-04-30 14:14:46
BTCUSDT,29223.870,2023-04-30 14:14:51
BTCUSDT,29223.880,2023-04-30 14:14:55
BTCUSDT,29223.870,2023-04-30 14:15:00
BTCUSDT,29223.880,2023-04-30 14:15:04
BTCUSDT,29223.870,2023-04-30 14:15:09
BTCUSDT,29223.860,2023-04-30 14:15:13
BTCUSDT,29223.860,2023-04-30 14:15:18
BTCUSDT,29220.150,2023-04-30 14:15:22
BTCUSDT,29220.000,2023-04-30 14:15:27
BTCUSDT,29220.010,2023-04-30 14:15:32
BTCUSDT,29220.000,2023-04-30 14:15:37
BTCUSDT,29220.010,2023-04-30 14:15:42
BTCUSDT,29220.000,2023-04-30 14:15:47
BTCUSDT,29220.000,2023-04-30 14:15:51
BTCUSDT,29217.300,2023-04-30 14:15:56
BTCUSDT,29218.270,2023-04-30 14:16:00
BTCUSDT,29218.280,2023-04-30 14:16:05
BTCUSDT,29218.280,2023-04-30 14:16:09
BTCUSDT,29218.230,2023-04-30 14:16:14
BTCUSDT,29218.200,2023-04-30 14:16:19
BTCUSDT,29217.720,2023-04-30 14:16:23
BTCUSDT,29217.720,2023-04-30 14:16:27
BTCUSDT,29217.680,2023-04-30 14:16:32
BTCUSDT,29217.600,2023-04-30 14:16:37
BTCUSDT,29217.610,2023-04-30 14:16:41
BTCUSDT,29217.340,2023-04-30 14:16:46
BTCUSDT,29217.340,2023-04-30 14:16:50
BTCUSDT,29217.350,2023-04-30 14:16:55
BTCUSDT,29217.340,2023-04-30 14:16:59
BTCUSDT,29217.340,2023-04-30 14:17:04
BTCUSDT,29217.340,2023-04-30 14:17:08
BTCUSDT,29216.290,2023-04-30 14:17:13
BTCUSDT,29214.600,2023-04-30 14:17:17
BTCUSDT,29214.600,2023-04-30 14:17:22
BTCUSDT,29214.600,2023-04-30 14:17:26
BTCUSDT,29214.270,2023-04-30 14:17:31
BTCUSDT,29213.900,2023-04-30 14:17:36
BTCUSDT,29213.380,2023-04-30 14:17:40
BTCUSDT,29213.080,2023-04-30 14:17:45
BTCUSDT,29212.890,2023-04-30 14:17:49
BTCUSDT,29212.900,2023-04-30 14:17:54
BTCUSDT,29212.480,2023-04-30 14:17:58
BTCUSDT,29210.880,2023-04-30 14:18:03
BTCUSDT,29210.880,2023-04-30 14:18:08
BTCUSDT,29210.880,2023-04-30 14:18:12
BTCUSDT,29210.590,2023-04-30 14:18:17
BTCUSDT,29210.510,2023-04-30 14:18:21
BTCUSDT,29210.320,2023-04-30 14:18:26
BTCUSDT,29210.150,2023-04-30 14:18:30
BTCUSDT,29210.000,2023-04-30 14:18:35
BTCUSDT,29210.010,2023-04-30 14:18:39
BTCUSDT,29210.000,2023-04-30 14:18:44
BTCUSDT,29210.010,2023-04-30 14:18:48
BTCUSDT,29208.830,2023-04-30 14:18:53
BTCUSDT,29208.840,2023-04-30 14:18:58
BTCUSDT,29208.830,2023-04-30 14:19:03
BTCUSDT,29208.840,2023-04-30 14:19:07
BTCUSDT,29208.830,2023-04-30 14:19:12
BTCUSDT,29203.690,2023-04-30 14:19:16
BTCUSDT,29203.700,2023-04-30 14:19:21
BTCUSDT,29203.690,2023-04-30 14:19:25
BTCUSDT,29203.690,2023-04-30 14:19:30
BTCUSDT,29203.690,2023-04-30 14:19:34
BTCUSDT,29203.700,2023-04-30 14:19:39
BTCUSDT,29203.690,2023-04-30 14:19:43
BTCUSDT,29205.070,2023-04-30 14:19:48
BTCUSDT,29205.070,2023-04-30 14:19:52
BTCUSDT,29218.420,2023-04-30 14:19:57
BTCUSDT,29218.430,2023-04-30 14:20:02
BTCUSDT,29218.420,2023-04-30 14:20:06
BTCUSDT,29226.980,2023-04-30 14:20:11
BTCUSDT,29229.740,2023-04-30 14:20:15
BTCUSDT,29231.950,2023-04-30 14:20:20
BTCUSDT,29231.950,2023-04-30 14:20:24
BTCUSDT,29231.940,2023-04-30 14:20:29
BTCUSDT,29231.950,2023-04-30 14:20:33
BTCUSDT,29231.940,2023-04-30 14:20:38
BTCUSDT,29231.940,2023-04-30 14:20:43
BTCUSDT,29231.950,2023-04-30 14:20:47
BTCUSDT,29231.940,2023-04-30 14:20:52
BTCUSDT,29231.950,2023-04-30 14:20:56
BTCUSDT,29231.950,2023-04-30 14:21:01
BTCUSDT,29231.950,2023-04-30 14:21:05
BTCUSDT,29232.380,2023-04-30 14:21:10
BTCUSDT,29232.380,2023-04-30 14:21:14
BTCUSDT,29237.000,2023-04-30 14:21:19
BTCUSDT,29239.990,2023-04-30 14:21:24
BTCUSDT,29241.680,2023-04-30 14:21:28
BTCUSDT,29250.000,2023-04-30 14:21:33
BTCUSDT,29250.240,2023-04-30 14:21:37
BTCUSDT,29252.100,2023-04-30 14:21:42
BTCUSDT,29252.280,2023-04-30 14:21:47
BTCUSDT,29252.110,2023-04-30 14:21:52
BTCUSDT,29250.830,2023-04-30 14:21:56
BTCUSDT,29247.860,2023-04-30 14:22:01
BTCUSDT,29248.720,2023-04-30 14:22:06
BTCUSDT,29248.740,2023-04-30 14:22:11
BTCUSDT,29248.730,2023-04-30 14:22:16
BTCUSDT,29242.360,2023-04-30 14:22:20
BTCUSDT,29239.300,2023-04-30 14:22:25
BTCUSDT,29239.240,2023-04-30 14:22:29
BTCUSDT,29239.240,2023-04-30 14:22:34
BTCUSDT,29239.240,2023-04-30 14:22:38
BTCUSDT,29239.240,2023-04-30 14:22:43
BTCUSDT,29239.240,2023-04-30 14:22:47
BTCUSDT,29239.250,2023-04-30 14:22:53
BTCUSDT,29239.240,2023-04-30 14:22:58
BTCUSDT,29239.250,2023-04-30 14:23:03
BTCUSDT,29239.240,2023-04-30 14:23:08
BTCUSDT,29234.510,2023-04-30 14:23:13
BTCUSDT,29234.500,2023-04-30 14:23:18
BTCUSDT,29234.500,2023-04-30 14:23:22
BTCUSDT,29234.510,2023-04-30 14:23:27
BTCUSDT,29234.500,2023-04-30 14:23:32
BTCUSDT,29234.500,2023-04-30 14:23:36
BTCUSDT,29234.490,2023-04-30 14:23:41
BTCUSDT,29234.490,2023-04-30 14:23:46
BTCUSDT,29234.490,2023-04-30 14:23:50
BTCUSDT,29234.490,2023-04-30 14:23:55
BTCUSDT,29234.500,2023-04-30 14:23:59
BTCUSDT,29234.490,2023-04-30 14:24:04
BTCUSDT,29234.490,2023-04-30 14:24:08
BTCUSDT,29234.500,2023-04-30 14:24:13
BTCUSDT,29234.490,2023-04-30 14:24:18
BTCUSDT,29234.490,2023-04-30 14:24:22
BTCUSDT,29234.500,2023-04-30 14:24:27
BTCUSDT,29234.490,2023-04-30 14:24:31
BTCUSDT,29234.490,2023-04-30 14:24:36
BTCUSDT,29234.490,2023-04-30 14:24:40
BTCUSDT,29234.490,2023-04-30 14:24:45
BTCUSDT,29234.500,2023-04-30 14:24:50
BTCUSDT,29234.500,2023-04-30 14:24:55
BTCUSDT,29234.500,2023-04-30 14:25:00
BTCUSDT,29234.500,2023-04-30 14:25:04
BTCUSDT,29234.490,2023-04-30 14:25:09
BTCUSDT,29234.500,2023-04-30 14:25:14
BTCUSDT,29234.490,2023-04-30 14:25:18
BTCUSDT,29234.500,2023-04-30 14:25:23
BTCUSDT,29234.500,2023-04-30 14:25:27
BTCUSDT,29234.500,2023-04-30 14:25:33
BTCUSDT,29235.740,2023-04-30 14:25:37
BTCUSDT,29237.120,2023-04-30 14:25:42
BTCUSDT,29237.120,2023-04-30 14:25:46
BTCUSDT,29237.120,2023-04-30 14:25:51
BTCUSDT,29237.120,2023-04-30 14:25:56
BTCUSDT,29237.120,2023-04-30 14:26:01
BTCUSDT,29237.130,2023-04-30 14:26:05
BTCUSDT,29237.130,2023-04-30 14:26:10
BTCUSDT,29237.120,2023-04-30 14:26:14
BTCUSDT,29237.130,2023-04-30 14:26:19
BTCUSDT,29237.120,2023-04-30 14:26:23
BTCUSDT,29230.430,2023-04-30 14:26:28
BTCUSDT,29230.370,2023-04-30 14:26:32
BTCUSDT,29230.320,2023-04-30 14:26:37
BTCUSDT,29230.320,2023-04-30 14:26:42
BTCUSDT,29230.310,2023-04-30 14:26:46
BTCUSDT,29230.290,2023-04-30 14:26:51
BTCUSDT,29226.060,2023-04-30 14:26:56
BTCUSDT,29223.200,2023-04-30 14:27:00
BTCUSDT,29223.200,2023-04-30 14:27:05
BTCUSDT,29223.210,2023-04-30 14:27:09
BTCUSDT,29223.210,2023-04-30 14:27:14
BTCUSDT,29223.200,2023-04-30 14:27:18
BTCUSDT,29223.200,2023-04-30 14:27:23
BTCUSDT,29223.200,2023-04-30 14:27:27
BTCUSDT,29223.210,2023-04-30 14:27:32
BTCUSDT,29223.210,2023-04-30 14:27:37
BTCUSDT,29223.200,2023-04-30 14:27:42
BTCUSDT,29223.200,2023-04-30 14:27:46
BTCUSDT,29223.200,2023-04-30 14:27:50
BTCUSDT,29215.150,2023-04-30 14:27:55
BTCUSDT,29211.120,2023-04-30 14:27:59
BTCUSDT,29211.120,2023-04-30 14:28:04
